,AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV,class,feature_removed,AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV,class,feature_removed,AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV,class,feature_removed,AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV,class,feature_removed
80,0.8134178399878884,0.969950659483307,0.5881424311524294,0.7070858283433133,0.5553595923966295,0.8678929765886287,0.9728801922416752,0.18615494978479197,Class 0,MO,0.7992356469856441,0.9719655823214137,0.5547750142396051,0.6820338983050848,0.5244317786890943,0.8635077793493635,0.9750581545619023,0.15143246930422918,Class 0,MO,0.8336434152903798,0.9803572176318631,0.5965045592705167,0.7219895287958115,0.5710144927536231,0.880184331797235,0.9814946619217082,0.1556642216788916,Class 0,MO,0.8054357175941242,0.9811077443157125,0.6588821831540278,0.7804054054054054,0.6496062992125984,0.788235294117647,0.9771573604060914,0.13890808569454044,Class 0,MO
80,0.8188378064426935,0.3495429081706497,0.7004034379933345,0.27380952380952384,0.7123893805309734,0.6993713088207277,0.1694736842105263,0.9657984740857669,Class 1,MO,0.8231830048372623,0.31134009961470016,0.6856528067843808,0.22860692654138842,0.7382146439317954,0.682112942447987,0.13524439544285188,0.9748045178105995,Class 1,MO,0.8350990933388496,0.3165691210139921,0.7009878419452887,0.24254090471607315,0.7283236994219653,0.6990646604310695,0.14549653579676675,0.9733861834654587,Class 1,MO,0.8242318987492733,0.21980501227814486,0.7520335869850433,0.20521446593776282,0.6594594594594595,0.7567567567567568,0.12151394422310757,0.9775561097256857,Class 1,MO
80,0.7267474692674747,0.08587077269452706,0.832310121031398,0.07543520309477757,0.2671232876712329,0.8471647164716472,0.04391891891891892,0.9777685435279452,Class 2,MO,0.6896503078348554,0.059802551179334376,0.8222897284981964,0.07570770243581304,0.27577937649880097,0.8371034841393655,0.043876383059900805,0.9770864946889226,Class 2,MO,0.7429130954053674,0.04322954762929834,0.8529635258358662,0.044444444444444446,0.20454545454545456,0.8639876352395672,0.024930747922437674,0.9845882870981947,Class 2,MO,0.72956428762363,0.04697845592204122,0.8732616111256888,0.05847953216374269,0.21428571428571427,0.8855920876770916,0.033860045146726865,0.9836698337292161,Class 2,MO
81,0.8123351271499419,0.9681028362314794,0.599193124013331,0.7170278637770898,0.5673133450911229,0.8712374581939799,0.9740915208613729,0.19091242213264933,Class 0,RDW,0.8002360786774246,0.9718220860040433,0.567179292449845,0.6935520007169422,0.5379161743240425,0.864922206506365,0.9759142496847415,0.15538051073561174,Class 0,RDW,0.8342387726479091,0.9805828713578085,0.6033434650455927,0.7285491419656787,0.5801242236024845,0.8617511520737328,0.9790356394129979,0.15570358034970858,Class 0,RDW,0.805872427711242,0.9813273275279562,0.6468118604040934,0.7708546135512427,0.6366704161979753,0.788235294117647,0.9767040552200172,0.1346282652377763,Class 0,RDW
81,0.8189511866567083,0.3343414575636824,0.7021575162252236,0.27621483375959077,0.7168141592920354,0.7008954086492665,0.17106652587117213,0.9663777252429735,Class 1,RDW,0.8253249345442435,0.3047403873426919,0.6837541927726093,0.22659031109735336,0.7342026078234705,0.6803566603620643,0.13396778916544655,0.9743639353777692,Class 1,RDW,0.8355833354881325,0.3127143065730783,0.702887537993921,0.236328125,0.6994219653179191,0.7031313542090281,0.14218566392479437,0.9708029197080292,Class 1,RDW,0.8309938730788152,0.2476698344079719,0.7601679349252165,0.2134251290877797,0.6702702702702703,0.7647545504688362,0.1269191402251791,0.9784756527875794,Class 1,RDW
81,0.7158921371589213,0.07944840863597201,0.8412559200140326,0.07747196738022426,0.2602739726027397,0.8565256525652565,0.045508982035928146,0.9778051787916153,Class 2,RDW,0.6906898817919144,0.058526488492117903,0.8354534523131447,0.07932011331444759,0.2685851318944844,0.8508190327613104,0.04653095139177399,0.9772286098252949,Class 2,RDW,0.7107980890824785,0.034523155078352616,0.8548632218844985,0.030456852791878174,0.13636363636363635,0.8670788253477589,0.017142857142857144,0.9833479404031551,Class 2,RDW,0.6945698247221904,0.04267447725787884,0.8525321437942797,0.040955631399317405,0.17142857142857143,0.8652766639935846,0.023255813953488372,0.9823975720789074,Class 2,RDW
82,0.7988615130322055,0.9656095430170235,0.5751622522364498,0.6949622166246852,0.5406623554771703,0.8695652173913043,0.9725061684878392,0.18156424581005587,Class 0,SD_V_NE,0.7841966792077831,0.9697365429449744,0.5321182203657996,0.6602325474516292,0.49927017446305694,0.8663366336633663,0.9743624525230602,0.14533159330881482,Class 0,SD_V_NE,0.8002537901556135,0.9749735714852197,0.5140577507598785,0.6454116994732465,0.48198757763975153,0.8709677419354839,0.9765100671140939,0.13125,Class 0,SD_V_NE,0.7812644742936545,0.9782792048158087,0.5767515087903438,0.7116037904523511,0.5596175478065242,0.8156862745098039,0.976926853215513,0.11724915445321307,Class 0,SD_V_NE
82,0.804679610275535,0.32162885455850637,0.6893527451324329,0.2593057298201589,0.6858407079646017,0.6896551724137931,0.15987622485817432,0.962254120148857,Class 1,SD_V_NE,0.812564551259832,0.2830895517162744,0.6749572811847352,0.21992709599027946,0.7261785356068204,0.6715077006214537,0.12958654018256668,0.973271979635794,Class 1,SD_V_NE,0.8127087706596272,0.2967620223103139,0.6550151975683891,0.21724137931034482,0.7283236994219653,0.6498576657177715,0.1276595744680851,0.9714285714285714,Class 1,SD_V_NE,0.7963596249310535,0.21191733425211698,0.732616111256888,0.18933969769291964,0.6432432432432432,0.7371759514616657,0.11100746268656717,0.9759036144578314,Class 1,SD_V_NE
82,0.6663045756630457,0.061303943920925946,0.8237151376951412,0.06162464985994398,0.22602739726027396,0.8394239423942395,0.03567567567567568,0.9763400335008375,Class 2,SD_V_NE,0.6519110764430577,0.04982713110321141,0.8061515093981394,0.06014114759128567,0.23501199040767387,0.8216328653146125,0.034482758620689655,0.9753839030789413,Class 2,SD_V_NE,0.6258693972179289,0.02800824336337821,0.8149696048632219,0.02012072434607646,0.11363636363636363,0.8268933539412674,0.011037527593818985,0.9821018815970629,Class 2,SD_V_NE,0.6658456486042692,0.03356081748362307,0.8042508527945421,0.03367875647668394,0.18571428571428572,0.8158246458166266,0.018518518518518517,0.9816661305886137,Class 2,SD_V_NE
83,0.8045909776988682,0.9669337900553141,0.5711278723031047,0.6907803212343493,0.5351753870272389,0.8779264214046822,0.973965763195435,0.1812219537452537,Class 0,SD_V_MO,0.7857355704490803,0.9695939211908302,0.5206632491614455,0.6485708982925018,0.4857857788281087,0.8755304101838756,0.9754361479413817,0.14335340435386754,Class 0,SD_V_MO,0.7887435479100475,0.9742602954038113,0.4787234042553192,0.6086708499714775,0.4418219461697723,0.8894009216589862,0.9780018331805683,0.12524334847501623,Class 0,SD_V_MO,0.7788438209929642,0.9770016141814171,0.5812122802414065,0.7153050303246522,0.5638357705286839,0.8235294117647058,0.9780487804878049,0.11925042589437819,Class 0,SD_V_MO
83,0.811477365263,0.313823770992334,0.6847921417295212,0.2656313853698406,0.7190265486725663,0.681844160792532,0.16290726817042606,0.9657312466270912,Class 1,SD_V_MO,0.8137746121368699,0.2849518666895464,0.6585026264160496,0.21386946386946387,0.7362086258776329,0.6532693866522562,0.12510652803817965,0.9735252667606201,Class 1,SD_V_MO,0.7987527238620897,0.23657990766684142,0.6067629179331308,0.20323325635103925,0.7630057803468208,0.5957706384709232,0.1172291296625222,0.9727755644090306,Class 1,SD_V_MO,0.7998524172269345,0.20292533674495905,0.7208081868276043,0.19271623672230653,0.6864864864864865,0.7225592939878654,0.11209179170344219,0.9783420463032113,Class 1,SD_V_MO
83,0.6765360097653602,0.0647654860151144,0.8277495176284863,0.06297709923664122,0.22602739726027396,0.8435643564356435,0.036585365853658534,0.9764534277974578,Class 2,SD_V_MO,0.6627464019424086,0.04832121991795872,0.8093791532181508,0.054613935969868174,0.20863309352517986,0.8256630265210608,0.0314192849404117,0.9746777163904236,Class 2,SD_V_MO,0.6468930026696642,0.03454972255120491,0.8301671732522796,0.026143790849673203,0.13636363636363635,0.8419629057187017,0.014457831325301205,0.9828597203428056,Class 2,SD_V_MO,0.6641997937908123,0.036031807714710144,0.8236683285226974,0.03724928366762178,0.18571428571428572,0.8356054530874097,0.020700636942675158,0.9820923656927427,Class 2,SD_V_MO
84,0.7994328537806799,0.9663721737399786,0.5655148219610595,0.6855401802716771,0.5291005291005291,0.8762541806020067,0.9733237202595529,0.17902289033139734,Class 0,PLT,0.7866173139372542,0.9705649441849262,0.5156002784633884,0.6431701631701632,0.47946062417460206,0.8833097595473833,0.9766388220302987,0.14293888761730372,Class 0,PLT,0.7778382040053049,0.9722219256307225,0.4555471124620061,0.5835512932287126,0.4157349896480331,0.8986175115207373,0.9785575048732943,0.12141967621419676,Class 0,PLT,0.782461567304087,0.9781986633010822,0.5066911571765941,0.6459510357815442,0.4822834645669291,0.8470588235294118,0.9777651083238312,0.10500729217306758,Class 0,PLT
84,0.8085473929294581,0.2916802545798393,0.6816348009121207,0.26961770623742454,0.7411504424778761,0.6765098113926462,0.1647811116576488,0.968102508178844,Class 1,PLT,0.8142307224293794,0.26893304782461264,0.6654009239921524,0.22375568932609013,0.7642928786359077,0.6587408808430154,0.13106295149638802,0.9764694102333032,Class 1,PLT,0.7855547746040851,0.21843489482736858,0.5953647416413373,0.2046303211351755,0.791907514450867,0.5815372102480684,0.11749571183533447,0.975443383356071,Class 1,PLT,0.8090129843025596,0.1922244603421517,0.7124114405667804,0.18330849478390462,0.6648648648648648,0.7148372862658577,0.1063094209161625,0.9766390354182366,Class 1,PLT
84,0.6758048407580485,0.07140962006729497,0.8266970706893527,0.05,0.1780821917808219,0.8437443744374438,0.029082774049217,0.9750364052423549,Class 2,PLT,0.6692657574408492,0.049231860219330466,0.7994430732232137,0.051481592337623464,0.20623501199040767,0.8155226209048362,0.029411764705882353,0.9742952551060029,Class 2,PLT,0.6452200716594071,0.040665345322376346,0.8221884498480243,0.03305785123966942,0.18181818181818182,0.8330757341576507,0.01818181818181818,0.9835766423357665,Class 2,PLT,0.6469106808721886,0.033425413300737644,0.7549199685122016,0.03711340206185567,0.2571428571428571,0.764234161988773,0.02,0.9821367227756784,Class 2,PLT
85,0.7959723672284058,0.9677118592148533,0.5798982634625505,0.6996111877586856,0.5465412502449539,0.8645484949832776,0.9717770034843206,0.18262098198516424,Class 0,SD_LALS_MO,0.7826575913407604,0.9701787501633512,0.5352192899183595,0.663150169709201,0.5024675053868075,0.8684582743988685,0.9749157113958193,0.14643453374672072,Class 0,SD_LALS_MO,0.7850645447519822,0.9723548023792062,0.46998480243161095,0.599483204134367,0.4322981366459627,0.8894009216589862,0.9775280898876404,0.12340153452685422,Class 0,SD_LALS_MO,0.8086548005028784,0.9808828368056622,0.5819994752033587,0.7151796888968354,0.562429696287964,0.8549019607843137,0.9818360333824251,0.12288613303269448,Class 0,SD_LALS_MO
85,0.8035875354260483,0.2557993703200296,0.6546219961410279,0.2572614107883817,0.754424778761062,0.6460278148218709,0.1550704865848113,0.9683038263849228,Class 1,SD_LALS_MO,0.8087656986089313,0.24078737657419577,0.6355926840073413,0.21123287671232877,0.7733199598796389,0.6263172115644421,0.12232270347453593,0.976205516950937,Class 1,SD_LALS_MO,0.7907592023638538,0.24164037553040071,0.5946048632218845,0.20551005212211468,0.7976878612716763,0.5803172021146807,0.11794871794871795,0.9760601915184679,Class 1,SD_LALS_MO,0.8265321029799795,0.20814583195547076,0.6803988454473892,0.188,0.7621621621621621,0.6762272476558191,0.10722433460076046,0.9823717948717948,Class 1,SD_LALS_MO
85,0.6909984834099848,0.07177991802571403,0.8705490264865813,0.05141388174807198,0.136986301369863,0.8898289828982898,0.03164556962025317,0.9751430262379167,Class 2,SD_LALS_MO,0.667581925099546,0.04897379975408126,0.8495031960002531,0.0488,0.14628297362110312,0.8685647425897036,0.02928468554968795,0.9740486951450649,Class 2,SD_LALS_MO,0.7035750667416045,0.049601041344629525,0.837386018237082,0.0228310502283105,0.11363636363636363,0.8496908809891809,0.012690355329949238,0.982573726541555,Class 2,SD_LALS_MO,0.7184404475503112,0.05804135898769511,0.8674888480713724,0.045368620037807186,0.17142857142857143,0.8805132317562149,0.026143790849673203,0.9826968973747017,Class 2,SD_LALS_MO
86,0.7291571224743527,0.9497556892171151,0.44974565865637606,0.5658131487889273,0.40054869684499317,0.8695652173913043,0.9632422243166824,0.1452919810002794,Class 0,MDW,0.7280983519913122,0.9570697617204225,0.4437693816847035,0.5688919409427576,0.4030722179745604,0.8578500707213579,0.9665,0.12376288133863891,Class 0,MDW,0.7297468777132171,0.9611000474961902,0.4673252279635258,0.5973578403216542,0.4306418219461698,0.8755760368663594,0.9746954076850984,0.12140575079872204,Class 0,MDW,0.7417405544895123,0.9704462227240735,0.4636578325898714,0.6018698870276588,0.4344769403824522,0.8705882352941177,0.9790874524714829,0.09941782355575458,Class 0,MDW
86,0.7312979547726748,0.20435113943257993,0.46447991580424486,0.20183006535947712,0.8539823008849557,0.430939226519337,0.11443818559146161,0.9716494845360825,Class 1,MDW,0.7438504042253753,0.18547805090392153,0.46136320486045185,0.16648712173146607,0.8525576730190572,0.43501756282085924,0.09225092250922509,0.9776833156216791,Class 1,MDW,0.7206580991850159,0.17097006567944129,0.4912613981762918,0.17192331478045764,0.8034682080924855,0.46929646197641317,0.09626038781163435,0.9713804713804713,Class 1,MDW,0.7476707264352052,0.13703762204016054,0.48701128312778796,0.1368653421633554,0.8378378378378378,0.4691119691119691,0.07451923076923077,0.9826689774696707,Class 1,MDW
86,0.6737161387371614,0.05876439802193599,0.93860726188388,0.005681818181818182,0.00684931506849315,0.963096309630963,0.0048543689320388345,0.9736123748862603,Class 2,MDW,0.6455543833264121,0.04427536918866702,0.9378520346813493,0.021912350597609563,0.026378896882494004,0.9625585023400937,0.018739352640545145,0.9733140528460629,Class 2,MDW,0.6821035899957848,0.03750963975960043,0.9403495440729484,0.048484848484848485,0.09090909090909091,0.9547913446676971,0.03305785123966942,0.9840700915969733,Class 2,MDW,0.6791556879367625,0.03864666607938175,0.9420099711361847,0.008968609865470852,0.014285714285714285,0.9593691526329858,0.006535947712418301,0.9811372334609076,Class 2,MDW
